ticker,snapshot_date,fiscal_year,roe,roce,debt_equity,operating_margin,net_margin,revenue_growth,source
AUROPHARMA.NS,2020-03-30,2019,16.9,,0.35,21.0,12.3,18.1,screener.in
AUROPHARMA.NS,2020-06-30,2020,24.3,,0.24,21.3,21.5,7.3,screener.in
AUROPHARMA.NS,2020-09-30,2020,24.3,,0.24,21.3,21.5,7.3,screener.in
AUROPHARMA.NS,2020-12-30,2020,24.3,,0.24,21.3,21.5,7.3,screener.in
AUROPHARMA.NS,2021-03-30,2020,24.3,,0.24,21.3,21.5,7.3,screener.in
AUROPHARMA.NS,2021-06-30,2021,10.8,,0.12,18.7,11.3,-5.3,screener.in
AUROPHARMA.NS,2021-09-30,2021,10.8,,0.12,18.7,11.3,-5.3,screener.in
AUROPHARMA.NS,2021-12-30,2021,10.8,,0.12,18.7,11.3,-5.3,screener.in
AUROPHARMA.NS,2022-03-30,2021,10.8,,0.12,18.7,11.3,-5.3,screener.in
AUROPHARMA.NS,2022-06-30,2022,7.2,,0.2,14.9,7.8,6.0,screener.in
AUROPHARMA.NS,2022-09-30,2022,7.2,,0.2,14.9,7.8,6.0,screener.in
AUROPHARMA.NS,2022-12-30,2022,7.2,,0.2,14.9,7.8,6.0,screener.in
AUROPHARMA.NS,2023-03-30,2022,7.2,,0.2,14.9,7.8,6.0,screener.in
AUROPHARMA.NS,2023-06-30,2023,10.6,,0.22,20.1,10.9,16.7,screener.in
AUROPHARMA.NS,2023-09-30,2023,10.6,,0.22,20.1,10.9,16.7,screener.in
AUROPHARMA.NS,2023-12-30,2023,10.6,,0.22,20.1,10.9,16.7,screener.in
AUROPHARMA.NS,2024-03-30,2023,10.6,,0.22,20.1,10.9,16.7,screener.in
AUROPHARMA.NS,2024-06-30,2024,10.7,,0.25,20.6,11.0,9.4,screener.in
AUROPHARMA.NS,2024-09-30,2024,10.7,,0.25,20.6,11.0,9.4,screener.in
AUROPHARMA.NS,2024-12-30,2024,10.7,,0.25,20.6,11.0,9.4,screener.in
AUROPHARMA.NS,2025-03-30,2024,10.7,,0.25,20.6,11.0,9.4,screener.in
AUROPHARMA.NS,2025-06-30,2025,9.9,,0.22,20.5,10.5,4.6,screener.in
AUROPHARMA.NS,2025-09-30,2025,9.9,,0.22,20.5,10.5,4.6,screener.in
AUROPHARMA.NS,2025-12-30,2025,9.9,,0.22,20.5,10.5,4.6,screener.in
AXISBANK.NS,2018-03-31,2017,0.7,,0.0,,,,screener.in
AXISBANK.NS,2018-06-30,2018,7.4,,0.0,,,,screener.in
AXISBANK.NS,2018-09-30,2018,7.4,,0.0,,,,screener.in
AXISBANK.NS,2018-12-30,2018,7.4,,0.0,,,,screener.in
AXISBANK.NS,2019-03-30,2018,7.4,,0.0,,,,screener.in
AXISBANK.NS,2019-06-30,2019,2.2,,0.0,,,,screener.in
AXISBANK.NS,2019-09-30,2019,2.2,,0.0,,,,screener.in
AXISBANK.NS,2019-12-30,2019,2.2,,0.0,,,,screener.in
AXISBANK.NS,2020-03-30,2019,2.2,,0.0,,,,screener.in
AXISBANK.NS,2020-06-30,2020,7.0,,0.0,,,,screener.in
AXISBANK.NS,2020-09-30,2020,7.0,,0.0,,,,screener.in
AXISBANK.NS,2020-12-30,2020,7.0,,0.0,,,,screener.in
AXISBANK.NS,2021-03-30,2020,7.0,,0.0,,,,screener.in
AXISBANK.NS,2021-06-30,2021,12.0,,0.0,,,,screener.in
AXISBANK.NS,2021-09-30,2021,12.0,,0.0,,,,screener.in
AXISBANK.NS,2021-12-30,2021,12.0,,0.0,,,,screener.in
AXISBANK.NS,2022-03-30,2021,12.0,,0.0,,,,screener.in
AXISBANK.NS,2022-06-30,2022,8.4,,0.0,,,,screener.in
AXISBANK.NS,2022-09-30,2022,8.4,,0.0,,,,screener.in
AXISBANK.NS,2022-12-30,2022,8.4,,0.0,,,,screener.in
AXISBANK.NS,2023-03-30,2022,8.4,,0.0,,,,screener.in
AXISBANK.NS,2023-06-30,2023,16.9,,0.0,,,,screener.in
AXISBANK.NS,2023-09-30,2023,16.9,,0.0,,,,screener.in
AXISBANK.NS,2023-12-30,2023,16.9,,0.0,,,,screener.in
AXISBANK.NS,2024-03-30,2023,16.9,,0.0,,,,screener.in
AXISBANK.NS,2024-06-30,2024,15.1,,0.0,,,,screener.in
AXISBANK.NS,2024-09-30,2024,15.1,,0.0,,,,screener.in
AXISBANK.NS,2024-12-30,2024,15.1,,0.0,,,,screener.in
AXISBANK.NS,2025-03-30,2024,15.1,,0.0,,,,screener.in
AXISBANK.NS,2025-06-30,2025,13.3,,0.0,,,,screener.in
AXISBANK.NS,2025-09-30,2025,13.3,,0.0,,,,screener.in
AXISBANK.NS,2025-12-30,2025,13.3,,0.0,,,,screener.in
BAJAJ-AUTO.NS,2018-03-31,2017,20.7,,0.01,19.2,16.7,15.9,screener.in
BAJAJ-AUTO.NS,2018-06-30,2018,21.2,,0.01,17.1,16.2,20.4,screener.in
BAJAJ-AUTO.NS,2018-09-30,2018,21.2,,0.01,17.1,16.2,20.4,screener.in
BAJAJ-AUTO.NS,2018-12-30,2018,21.2,,0.01,17.1,16.2,20.4,screener.in
BAJAJ-AUTO.NS,2019-03-30,2018,21.2,,0.01,17.1,16.2,20.4,screener.in
BAJAJ-AUTO.NS,2019-06-30,2019,24.1,,0.01,17.1,17.4,-1.4,screener.in
BAJAJ-AUTO.NS,2019-09-30,2019,24.1,,0.01,17.1,17.4,-1.4,screener.in
BAJAJ-AUTO.NS,2019-12-30,2019,24.1,,0.01,17.1,17.4,-1.4,screener.in
BAJAJ-AUTO.NS,2020-03-30,2019,24.1,,0.01,17.1,17.4,-1.4,screener.in
BAJAJ-AUTO.NS,2020-06-30,2020,17.8,,0.0,17.8,17.5,-7.3,screener.in
BAJAJ-AUTO.NS,2020-09-30,2020,17.8,,0.0,17.8,17.5,-7.3,screener.in
BAJAJ-AUTO.NS,2020-12-30,2020,17.8,,0.0,17.8,17.5,-7.3,screener.in
BAJAJ-AUTO.NS,2021-03-30,2020,17.8,,0.0,17.8,17.5,-7.3,screener.in
BAJAJ-AUTO.NS,2021-06-30,2021,20.7,,0.0,15.9,18.6,19.5,screener.in
BAJAJ-AUTO.NS,2021-09-30,2021,20.7,,0.0,15.9,18.6,19.5,screener.in
BAJAJ-AUTO.NS,2021-12-30,2021,20.7,,0.0,15.9,18.6,19.5,screener.in
BAJAJ-AUTO.NS,2022-03-30,2021,20.7,,0.0,15.9,18.6,19.5,screener.in
BAJAJ-AUTO.NS,2022-06-30,2022,20.6,,0.0,17.7,16.6,10.0,screener.in
BAJAJ-AUTO.NS,2022-09-30,2022,20.6,,0.0,17.7,16.6,10.0,screener.in
BAJAJ-AUTO.NS,2022-12-30,2022,20.6,,0.0,17.7,16.6,10.0,screener.in
BAJAJ-AUTO.NS,2023-03-30,2022,20.6,,0.0,17.7,16.6,10.0,screener.in
BAJAJ-AUTO.NS,2023-06-30,2023,26.6,,0.07,19.5,17.2,23.1,screener.in
BAJAJ-AUTO.NS,2023-09-30,2023,26.6,,0.07,19.5,17.2,23.1,screener.in
BAJAJ-AUTO.NS,2023-12-30,2023,26.6,,0.07,19.5,17.2,23.1,screener.in
BAJAJ-AUTO.NS,2024-03-30,2023,26.6,,0.07,19.5,17.2,23.1,screener.in
BAJAJ-AUTO.NS,2024-06-30,2024,20.8,,0.27,18.7,14.4,13.7,screener.in
BAJAJ-AUTO.NS,2024-09-30,2024,20.8,,0.27,18.7,14.4,13.7,screener.in
BAJAJ-AUTO.NS,2024-12-30,2024,20.8,,0.27,18.7,14.4,13.7,screener.in
BAJAJ-AUTO.NS,2025-03-30,2024,20.8,,0.27,18.7,14.4,13.7,screener.in
BAJAJ-AUTO.NS,2025-06-30,2025,26.0,,0.58,20.3,15.4,13.2,screener.in
BAJAJ-AUTO.NS,2025-09-30,2025,26.0,,0.58,20.3,15.4,13.2,screener.in
BAJAJ-AUTO.NS,2025-12-30,2025,26.0,,0.58,20.3,15.4,13.2,screener.in
BAJAJFINSV.NS,2018-03-31,2017,20.4,,3.21,32.8,12.7,34.1,screener.in
BAJAJFINSV.NS,2018-06-30,2018,22.6,,4.2,35.3,12.6,29.6,screener.in
BAJAJFINSV.NS,2018-09-30,2018,22.6,,4.2,35.3,12.6,29.6,screener.in
BAJAJFINSV.NS,2018-12-30,2018,22.6,,4.2,35.3,12.6,29.6,screener.in
BAJAJFINSV.NS,2019-03-30,2018,22.6,,4.2,35.3,12.6,29.6,screener.in
BAJAJFINSV.NS,2019-06-30,2019,19.1,,4.06,33.6,11.0,27.6,screener.in
BAJAJFINSV.NS,2019-09-30,2019,19.1,,4.06,33.6,11.0,27.6,screener.in
BAJAJFINSV.NS,2019-12-30,2019,19.1,,4.06,33.6,11.0,27.6,screener.in
BAJAJFINSV.NS,2020-03-30,2019,19.1,,4.06,33.6,11.0,27.6,screener.in
BAJAJFINSV.NS,2020-06-30,2020,20.6,,3.59,32.4,12.2,11.5,screener.in
BAJAJFINSV.NS,2020-09-30,2020,20.6,,3.59,32.4,12.2,11.5,screener.in
BAJAJFINSV.NS,2020-12-30,2020,20.6,,3.59,32.4,12.2,11.5,screener.in
BAJAJFINSV.NS,2021-03-30,2020,20.6,,3.59,32.4,12.2,11.5,screener.in
BAJAJFINSV.NS,2021-06-30,2021,20.7,,4.0,31.4,12.2,12.9,screener.in
BAJAJFINSV.NS,2021-09-30,2021,20.7,,4.0,31.4,12.2,12.9,screener.in
BAJAJFINSV.NS,2021-12-30,2021,20.7,,4.0,31.4,12.2,12.9,screener.in
BAJAJFINSV.NS,2022-03-30,2021,20.7,,4.0,31.4,12.2,12.9,screener.in
BAJAJFINSV.NS,2022-06-30,2022,26.3,,4.57,36.4,14.9,20.0,screener.in
BAJAJFINSV.NS,2022-09-30,2022,26.3,,4.57,36.4,14.9,20.0,screener.in
BAJAJFINSV.NS,2022-12-30,2022,26.3,,4.57,36.4,14.9,20.0,screener.in
BAJAJFINSV.NS,2023-03-30,2022,26.3,,4.57,36.4,14.9,20.0,screener.in
BAJAJFINSV.NS,2023-06-30,2023,25.9,,4.79,37.0,14.1,34.5,screener.in
BAJAJFINSV.NS,2023-09-30,2023,25.9,,4.79,37.0,14.1,34.5,screener.in
BAJAJFINSV.NS,2023-12-30,2023,25.9,,4.79,37.0,14.1,34.5,screener.in
BAJAJFINSV.NS,2024-03-30,2023,25.9,,4.79,37.0,14.1,34.5,screener.in
BAJAJFINSV.NS,2024-06-30,2024,24.3,,4.92,37.0,13.1,21.2,screener.in
BAJAJFINSV.NS,2024-09-30,2024,24.3,,4.92,37.0,13.1,21.2,screener.in
BAJAJFINSV.NS,2024-12-30,2024,24.3,,4.92,37.0,13.1,21.2,screener.in
BAJAJFINSV.NS,2025-03-30,2024,24.3,,4.92,37.0,13.1,21.2,screener.in
BAJAJFINSV.NS,2025-06-30,2025,25.1,,5.13,36.8,12.9,11.5,screener.in
BAJAJFINSV.NS,2025-09-30,2025,25.1,,5.13,36.8,12.9,11.5,screener.in
BAJAJFINSV.NS,2025-12-30,2025,25.1,,5.13,36.8,12.9,11.5,screener.in
BAJFINANCE.NS,2018-03-31,2017,15.7,,0.0,,,,screener.in
BAJFINANCE.NS,2018-06-30,2018,20.3,,0.0,,,,screener.in
BAJFINANCE.NS,2018-09-30,2018,20.3,,0.0,,,,screener.in
BAJFINANCE.NS,2018-12-30,2018,20.3,,0.0,,,,screener.in
BAJFINANCE.NS,2019-03-30,2018,20.3,,0.0,,,,screener.in
BAJFINANCE.NS,2019-06-30,2019,16.3,,0.0,,,,screener.in
BAJFINANCE.NS,2019-09-30,2019,16.3,,0.0,,,,screener.in
BAJFINANCE.NS,2019-12-30,2019,16.3,,0.0,,,,screener.in
BAJFINANCE.NS,2020-03-30,2019,16.3,,0.0,,,,screener.in
BAJFINANCE.NS,2020-06-30,2020,12.0,,0.0,,,,screener.in
BAJFINANCE.NS,2020-09-30,2020,12.0,,0.0,,,,screener.in
BAJFINANCE.NS,2020-12-30,2020,12.0,,0.0,,,,screener.in
BAJFINANCE.NS,2021-03-30,2020,12.0,,0.0,,,,screener.in
BAJFINANCE.NS,2021-06-30,2021,16.1,,0.0,,,,screener.in
BAJFINANCE.NS,2021-09-30,2021,16.1,,0.0,,,,screener.in
BAJFINANCE.NS,2021-12-30,2021,16.1,,0.0,,,,screener.in
BAJFINANCE.NS,2022-03-30,2021,16.1,,0.0,,,,screener.in
BAJFINANCE.NS,2022-06-30,2022,21.2,,0.0,,,,screener.in
BAJFINANCE.NS,2022-09-30,2022,21.2,,0.0,,,,screener.in
BAJFINANCE.NS,2022-12-30,2022,21.2,,0.0,,,,screener.in
BAJFINANCE.NS,2023-03-30,2022,21.2,,0.0,,,,screener.in
BAJFINANCE.NS,2023-06-30,2023,18.8,,0.0,,,,screener.in
BAJFINANCE.NS,2023-09-30,2023,18.8,,0.0,,,,screener.in
BAJFINANCE.NS,2023-12-30,2023,18.8,,0.0,,,,screener.in
BAJFINANCE.NS,2024-03-30,2023,18.8,,0.0,,,,screener.in
BAJFINANCE.NS,2024-06-30,2024,17.4,,0.0,,,,screener.in
BAJFINANCE.NS,2024-09-30,2024,17.4,,0.0,,,,screener.in
BAJFINANCE.NS,2024-12-30,2024,17.4,,0.0,,,,screener.in
BAJFINANCE.NS,2025-03-30,2024,17.4,,0.0,,,,screener.in
BAJFINANCE.NS,2025-06-30,2025,17.8,,0.0,,,,screener.in
BAJFINANCE.NS,2025-09-30,2025,17.8,,0.0,,,,screener.in
BAJFINANCE.NS,2025-12-30,2025,17.8,,0.0,,,,screener.in
BANDHANBNK.NS,2018-03-31,2017,14.3,,0.0,,,,screener.in
BANDHANBNK.NS,2018-06-30,2018,17.4,,0.0,,,,screener.in
BANDHANBNK.NS,2018-09-30,2018,17.4,,0.0,,,,screener.in
BANDHANBNK.NS,2018-12-30,2018,17.4,,0.0,,,,screener.in
BANDHANBNK.NS,2019-03-30,2018,17.4,,0.0,,,,screener.in
BANDHANBNK.NS,2019-06-30,2019,19.9,,0.0,,,,screener.in
BANDHANBNK.NS,2019-09-30,2019,19.9,,0.0,,,,screener.in
BANDHANBNK.NS,2019-12-30,2019,19.9,,0.0,,,,screener.in
BANDHANBNK.NS,2020-03-30,2019,19.9,,0.0,,,,screener.in
BANDHANBNK.NS,2020-06-30,2020,12.7,,0.0,,,,screener.in
BANDHANBNK.NS,2020-09-30,2020,12.7,,0.0,,,,screener.in
BANDHANBNK.NS,2020-12-30,2020,12.7,,0.0,,,,screener.in
BANDHANBNK.NS,2021-03-30,2020,12.7,,0.0,,,,screener.in
BANDHANBNK.NS,2021-06-30,2021,0.7,,0.0,,,,screener.in
BANDHANBNK.NS,2021-09-30,2021,0.7,,0.0,,,,screener.in
BANDHANBNK.NS,2021-12-30,2021,0.7,,0.0,,,,screener.in
BANDHANBNK.NS,2022-03-30,2021,0.7,,0.0,,,,screener.in
BANDHANBNK.NS,2022-06-30,2022,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2022-09-30,2022,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2022-12-30,2022,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2023-03-30,2022,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2023-06-30,2023,10.3,,0.0,,,,screener.in
BANDHANBNK.NS,2023-09-30,2023,10.3,,0.0,,,,screener.in
BANDHANBNK.NS,2023-12-30,2023,10.3,,0.0,,,,screener.in
BANDHANBNK.NS,2024-03-30,2023,10.3,,0.0,,,,screener.in
BANDHANBNK.NS,2024-06-30,2024,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2024-09-30,2024,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2024-12-30,2024,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2025-03-30,2024,11.2,,0.0,,,,screener.in
BANDHANBNK.NS,2025-06-30,2025,4.1,,0.0,,,,screener.in
BANDHANBNK.NS,2025-09-30,2025,4.1,,0.0,,,,screener.in
BANDHANBNK.NS,2025-12-30,2025,4.1,,0.0,,,,screener.in
BANKBARODA.NS,2018-03-31,2017,-3.9,,0.0,,,,screener.in
BANKBARODA.NS,2018-06-30,2018,2.1,,0.0,,,,screener.in
BANKBARODA.NS,2018-09-30,2018,2.1,,0.0,,,,screener.in
BANKBARODA.NS,2018-12-30,2018,2.1,,0.0,,,,screener.in
BANKBARODA.NS,2019-03-30,2018,2.1,,0.0,,,,screener.in
BANKBARODA.NS,2019-06-30,2019,1.3,,0.0,,,,screener.in
BANKBARODA.NS,2019-09-30,2019,1.3,,0.0,,,,screener.in
BANKBARODA.NS,2019-12-30,2019,1.3,,0.0,,,,screener.in
BANKBARODA.NS,2020-03-30,2019,1.3,,0.0,,,,screener.in
BANKBARODA.NS,2020-06-30,2020,2.0,,0.0,,,,screener.in
BANKBARODA.NS,2020-09-30,2020,2.0,,0.0,,,,screener.in
BANKBARODA.NS,2020-12-30,2020,2.0,,0.0,,,,screener.in
BANKBARODA.NS,2021-03-30,2020,2.0,,0.0,,,,screener.in
BANKBARODA.NS,2021-06-30,2021,8.6,,0.0,,,,screener.in
BANKBARODA.NS,2021-09-30,2021,8.6,,0.0,,,,screener.in
BANKBARODA.NS,2021-12-30,2021,8.6,,0.0,,,,screener.in
BANKBARODA.NS,2022-03-30,2021,8.6,,0.0,,,,screener.in
BANKBARODA.NS,2022-06-30,2022,14.3,,0.0,,,,screener.in
BANKBARODA.NS,2022-09-30,2022,14.3,,0.0,,,,screener.in
BANKBARODA.NS,2022-12-30,2022,14.3,,0.0,,,,screener.in
BANKBARODA.NS,2023-03-30,2022,14.3,,0.0,,,,screener.in
BANKBARODA.NS,2023-06-30,2023,15.8,,0.0,,,,screener.in
BANKBARODA.NS,2023-09-30,2023,15.8,,0.0,,,,screener.in
BANKBARODA.NS,2023-12-30,2023,15.8,,0.0,,,,screener.in
BANKBARODA.NS,2024-03-30,2023,15.8,,0.0,,,,screener.in
BANKBARODA.NS,2024-06-30,2024,14.2,,0.0,,,,screener.in
BANKBARODA.NS,2024-09-30,2024,14.2,,0.0,,,,screener.in
BANKBARODA.NS,2024-12-30,2024,14.2,,0.0,,,,screener.in
BANKBARODA.NS,2025-03-30,2024,14.2,,0.0,,,,screener.in
BANKBARODA.NS,2025-06-30,2025,12.4,,0.0,,,,screener.in
BANKBARODA.NS,2025-09-30,2025,12.4,,0.0,,,,screener.in
BANKBARODA.NS,2025-12-30,2025,12.4,,0.0,,,,screener.in
BERGEPAINT.NS,2018-03-31,2017,21.0,,0.19,15.6,8.9,13.5,screener.in
BERGEPAINT.NS,2018-06-30,2018,20.2,,0.31,15.4,8.1,17.3,screener.in
BERGEPAINT.NS,2018-09-30,2018,20.2,,0.31,15.4,8.1,17.3,screener.in
BERGEPAINT.NS,2018-12-30,2018,20.2,,0.31,15.4,8.1,17.3,screener.in
BERGEPAINT.NS,2019-03-30,2018,20.2,,0.31,15.4,8.1,17.3,screener.in
BERGEPAINT.NS,2019-06-30,2019,24.7,,0.29,16.5,10.3,5.0,screener.in
BERGEPAINT.NS,2019-09-30,2019,24.7,,0.29,16.5,10.3,5.0,screener.in
BERGEPAINT.NS,2019-12-30,2019,24.7,,0.29,16.5,10.3,5.0,screener.in
BERGEPAINT.NS,2020-03-30,2019,24.7,,0.29,16.5,10.3,5.0,screener.in
BERGEPAINT.NS,2020-06-30,2020,21.3,,0.19,17.3,10.6,7.1,screener.in
BERGEPAINT.NS,2020-09-30,2020,21.3,,0.19,17.3,10.6,7.1,screener.in
BERGEPAINT.NS,2020-12-30,2020,21.3,,0.19,17.3,10.6,7.1,screener.in
BERGEPAINT.NS,2021-03-30,2020,21.3,,0.19,17.3,10.6,7.1,screener.in
BERGEPAINT.NS,2021-06-30,2021,21.2,,0.26,15.2,9.5,28.5,screener.in
BERGEPAINT.NS,2021-09-30,2021,21.2,,0.26,15.2,9.5,28.5,screener.in
BERGEPAINT.NS,2021-12-30,2021,21.2,,0.26,15.2,9.5,28.5,screener.in
BERGEPAINT.NS,2022-03-30,2021,21.2,,0.26,15.2,9.5,28.5,screener.in
BERGEPAINT.NS,2022-06-30,2022,19.1,,0.26,14.0,8.1,20.6,screener.in
BERGEPAINT.NS,2022-09-30,2022,19.1,,0.26,14.0,8.1,20.6,screener.in
BERGEPAINT.NS,2022-12-30,2022,19.1,,0.26,14.0,8.1,20.6,screener.in
BERGEPAINT.NS,2023-03-30,2022,19.1,,0.26,14.0,8.1,20.6,screener.in
BERGEPAINT.NS,2023-06-30,2023,21.8,,0.14,16.6,10.4,6.0,screener.in
BERGEPAINT.NS,2023-09-30,2023,21.8,,0.14,16.6,10.4,6.0,screener.in
BERGEPAINT.NS,2023-12-30,2023,21.8,,0.14,16.6,10.4,6.0,screener.in
BERGEPAINT.NS,2024-03-30,2023,21.8,,0.14,16.6,10.4,6.0,screener.in
BERGEPAINT.NS,2024-06-30,2024,19.2,,0.11,16.1,10.2,3.1,screener.in
BERGEPAINT.NS,2024-09-30,2024,19.2,,0.11,16.1,10.2,3.1,screener.in
BERGEPAINT.NS,2024-12-30,2024,19.2,,0.11,16.1,10.2,3.1,screener.in
BERGEPAINT.NS,2025-03-30,2024,19.2,,0.11,16.1,10.2,3.1,screener.in
BERGEPAINT.NS,2025-06-30,2025,16.8,,0.11,15.2,9.0,1.5,screener.in
BERGEPAINT.NS,2025-09-30,2025,16.8,,0.11,15.2,9.0,1.5,screener.in
BERGEPAINT.NS,2025-12-30,2025,16.8,,0.11,15.2,9.0,1.5,screener.in
BHARATFORG.NS,2018-03-31,2017,16.2,,0.7,20.6,9.0,30.7,screener.in
BHARATFORG.NS,2018-06-30,2018,19.2,,0.75,20.2,10.2,21.4,screener.in
BHARATFORG.NS,2018-09-30,2018,19.2,,0.75,20.2,10.2,21.4,screener.in
BHARATFORG.NS,2018-12-30,2018,19.2,,0.75,20.2,10.2,21.4,screener.in
BHARATFORG.NS,2019-03-30,2018,19.2,,0.75,20.2,10.2,21.4,screener.in
BHARATFORG.NS,2019-06-30,2019,6.7,,0.86,13.3,4.3,-20.6,screener.in
BHARATFORG.NS,2019-09-30,2019,6.7,,0.86,13.3,4.3,-20.6,screener.in
BHARATFORG.NS,2019-12-30,2019,6.7,,0.86,13.3,4.3,-20.6,screener.in
BHARATFORG.NS,2020-03-30,2019,6.7,,0.86,13.3,4.3,-20.6,screener.in
BHARATFORG.NS,2020-06-30,2020,-2.3,,0.97,13.1,-2.0,-21.4,screener.in
BHARATFORG.NS,2020-09-30,2020,-2.3,,0.97,13.1,-2.0,-21.4,screener.in
BHARATFORG.NS,2020-12-30,2020,-2.3,,0.97,13.1,-2.0,-21.4,screener.in
BHARATFORG.NS,2021-03-30,2020,-2.3,,0.97,13.1,-2.0,-21.4,screener.in
BHARATFORG.NS,2021-06-30,2021,16.4,,0.91,19.0,10.3,65.1,screener.in
BHARATFORG.NS,2021-09-30,2021,16.4,,0.91,19.0,10.3,65.1,screener.in
BHARATFORG.NS,2021-12-30,2021,16.4,,0.91,19.0,10.3,65.1,screener.in
BHARATFORG.NS,2022-03-30,2021,16.4,,0.91,19.0,10.3,65.1,screener.in
BHARATFORG.NS,2022-06-30,2022,7.6,,1.09,13.5,3.9,23.4,screener.in
BHARATFORG.NS,2022-09-30,2022,7.6,,1.09,13.5,3.9,23.4,screener.in
BHARATFORG.NS,2022-12-30,2022,7.6,,1.09,13.5,3.9,23.4,screener.in
BHARATFORG.NS,2023-03-30,2022,7.6,,1.09,13.5,3.9,23.4,screener.in
BHARATFORG.NS,2023-06-30,2023,12.7,,1.11,16.3,5.8,21.5,screener.in
BHARATFORG.NS,2023-09-30,2023,12.7,,1.11,16.3,5.8,21.5,screener.in
BHARATFORG.NS,2023-12-30,2023,12.7,,1.11,16.3,5.8,21.5,screener.in
BHARATFORG.NS,2024-03-30,2023,12.7,,1.11,16.3,5.8,21.5,screener.in
BHARATFORG.NS,2024-06-30,2024,9.9,,0.72,17.8,6.0,-3.6,screener.in
BHARATFORG.NS,2024-09-30,2024,9.9,,0.72,17.8,6.0,-3.6,screener.in
BHARATFORG.NS,2024-12-30,2024,9.9,,0.72,17.8,6.0,-3.6,screener.in
BHARATFORG.NS,2025-03-30,2024,9.9,,0.72,17.8,6.0,-3.6,screener.in
BHARATFORG.NS,2025-06-30,2025,12.2,,0.71,17.5,7.1,6.7,screener.in
BHARATFORG.NS,2025-09-30,2025,12.2,,0.71,17.5,7.1,6.7,screener.in
BHARATFORG.NS,2025-12-30,2025,12.2,,0.71,17.5,7.1,6.7,screener.in
BHARTIARTL.NS,2018-03-31,2017,3.1,,1.6,36.4,2.6,-13.4,screener.in
BHARTIARTL.NS,2018-06-30,2018,2.4,,1.76,31.9,2.1,-2.2,screener.in
BHARTIARTL.NS,2018-09-30,2018,2.4,,1.76,31.9,2.1,-2.2,screener.in
BHARTIARTL.NS,2018-12-30,2018,2.4,,1.76,31.9,2.1,-2.2,screener.in
BHARTIARTL.NS,2019-03-30,2018,2.4,,1.76,31.9,2.1,-2.2,screener.in
BHARTIARTL.NS,2019-06-30,2019,-39.7,,1.92,41.8,-35.0,8.4,screener.in
BHARTIARTL.NS,2019-09-30,2019,-39.7,,1.92,41.8,-35.0,8.4,screener.in
BHARTIARTL.NS,2019-12-30,2019,-39.7,,1.92,41.8,-35.0,8.4,screener.in
BHARTIARTL.NS,2020-03-30,2019,-39.7,,1.92,41.8,-35.0,8.4,screener.in
BHARTIARTL.NS,2020-06-30,2020,-21.0,,2.76,45.0,-12.3,14.9,screener.in
BHARTIARTL.NS,2020-09-30,2020,-21.0,,2.76,45.0,-12.3,14.9,screener.in
BHARTIARTL.NS,2020-12-30,2020,-21.0,,2.76,45.0,-12.3,14.9,screener.in
BHARTIARTL.NS,2021-03-30,2020,-21.0,,2.76,45.0,-12.3,14.9,screener.in
BHARTIARTL.NS,2021-06-30,2021,12.5,,2.55,49.4,7.1,15.8,screener.in
BHARTIARTL.NS,2021-09-30,2021,12.5,,2.55,49.4,7.1,15.8,screener.in
BHARTIARTL.NS,2021-12-30,2021,12.5,,2.55,49.4,7.1,15.8,screener.in
BHARTIARTL.NS,2022-03-30,2021,12.5,,2.55,49.4,7.1,15.8,screener.in
BHARTIARTL.NS,2022-06-30,2022,15.8,,2.91,51.2,8.8,19.4,screener.in
BHARTIARTL.NS,2022-09-30,2022,15.8,,2.91,51.2,8.8,19.4,screener.in
BHARTIARTL.NS,2022-12-30,2022,15.8,,2.91,51.2,8.8,19.4,screener.in
BHARTIARTL.NS,2023-03-30,2022,15.8,,2.91,51.2,8.8,19.4,screener.in
BHARTIARTL.NS,2023-06-30,2023,10.4,,2.63,51.9,5.7,7.8,screener.in
BHARTIARTL.NS,2023-09-30,2023,10.4,,2.63,51.9,5.7,7.8,screener.in
BHARTIARTL.NS,2023-12-30,2023,10.4,,2.63,51.9,5.7,7.8,screener.in
BHARTIARTL.NS,2024-03-30,2023,10.4,,2.63,51.9,5.7,7.8,screener.in
BHARTIARTL.NS,2024-06-30,2024,33.0,,1.88,49.2,21.7,15.3,screener.in
BHARTIARTL.NS,2024-09-30,2024,33.0,,1.88,49.2,21.7,15.3,screener.in
BHARTIARTL.NS,2024-12-30,2024,33.0,,1.88,49.2,21.7,15.3,screener.in
BHARTIARTL.NS,2025-03-30,2024,33.0,,1.88,49.2,21.7,15.3,screener.in
BHARTIARTL.NS,2025-06-30,2025,31.5,,1.77,56.6,18.2,17.6,screener.in
BHARTIARTL.NS,2025-09-30,2025,31.5,,1.77,56.6,18.2,17.6,screener.in
BHARTIARTL.NS,2025-12-30,2025,31.5,,1.77,56.6,18.2,17.6,screener.in
BHEL.NS,2018-03-31,2017,1.4,,0.0,5.7,1.5,1.3,screener.in
